label	qid	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46
0.0	10328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011657	0.0	0.0	0.0	0.012292	0.00011	0.142857	0.0	0.444444	5.5e-05	0.0	0.0	0.181376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.176739	0.0	1.0	0.314815	0.0	6.9e-05	0.007407	0.0
0.0	10328	0.121934	0.0	0.0	0.0	0.121849	0.0	0.0	0.0	0.0	0.0	0.026367	0.0	0.0	0.0	0.026243	0.054554	0.071429	0.0	0.222222	0.054444	0.35476	0.529654	0.479063	0.53799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.363186	0.498223	0.479005	0.542564	0.25	0.12963	0.0	0.000501	0.007407	0.0
0.0	10328	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.65307	1.0	0.0	0.0	0.652822	0.766893	0.214286	0.0	0.111111	0.766802	0.620731	0.877175	0.838312	0.844934	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.634363	0.868948	0.839151	0.846792	0.0	0.018519	0.0	0.000583	0.007407	0.0
0.0	10328	0.883672	0.0	0.0	0.0	0.883053	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.316359	0.071429	1.0	1.0	0.316579	0.426867	0.350719	0.320454	0.461108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.430767	0.305459	0.319274	0.465374	0.75	1.0	0.0	0.010388	0.007407	0.0
0.0	10340	0.033797	1.0	0.0	0.0	0.035785	0.0	0.0	0.0	0.0	0.0	0.044742	1.0	0.0	0.0	0.046155	0.001437	1.0	0.125	0.117647	0.001338	0.390937	0.651294	0.555523	0.609708	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.387374	0.641784	0.557464	0.605621	0.25	0.057143	0.0	0.869189	1.0	0.16129
0.0	10340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039003	0.0	0.0	0.0	0.039851	0.001978	0.125	1.0	0.235294	0.001979	0.0	0.165098	0.346784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150373	0.340405	0.0	0.75	0.585714	0.0	0.112254	0.0	0.225806
0.0	10340	0.107356	0.0	0.0	0.0	0.107356	0.0	0.0	0.0	0.0	0.0	0.076886	0.0	0.0	0.0	0.077729	0.011583	0.0	0.1875	0.411765	0.011463	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.814286	0.0	0.588689	0.0	0.774194
0.0	10340	0.003976	0.0	0.0	0.0	0.003976	0.0	0.0	0.0	0.0	0.0	0.044655	0.0	0.0	0.0	0.045531	0.0	0.5	0.0	1.0	0.0	0.414623	0.591956	0.503187	0.586158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.404535	0.548119	0.498473	0.55337	1.0	1.0	0.0	0.017757	0.0	0.0
0.0	10340	0.485089	0.0	0.0	0.0	0.485089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084681	0.125	0.0	0.235294	0.084519	0.416915	0.718434	0.804187	0.73954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.423493	0.721504	0.806872	0.743409	0.5	0.128571	0.0	0.0	0.0	0.0
0.0	10340	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.375	0.0	0.117647	1.0	0.426952	0.0	0.0	0.311671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428046	0.0	0.0	0.314114	0.5	0.242857	0.0	0.009817	0.0	0.0
1.0	10340	0.055666	0.0	0.0	0.0	0.055666	0.0	0.0	0.0	0.0	0.0	0.061562	0.0	0.0	0.0	0.062413	0.004067	0.375	0.0	0.176471	0.003902	0.952305	0.957671	0.899458	0.936576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.947724	0.955071	0.898648	0.934088	0.25	0.4	0.0	0.004259	0.0	0.0
0.0	10340	0.107356	0.0	0.0	0.0	0.107356	0.0	0.0	0.0	0.0	0.0	0.056836	0.0	0.0	0.0	0.057634	0.015296	1.0	0.25	0.0	0.015199	0.700419	0.875637	0.890138	0.90168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703263	0.876333	0.890637	0.902545	0.0	0.0	0.0	1.0	0.666667	1.0
0.0	10351	0.150538	0.5	0.0	0.0	0.16129	0.0	0.0	0.0	0.0	0.0	0.095468	0.5	0.0	0.0	0.106803	0.0	0.181818	0.0	0.5	0.0	0.112928	0.209946	0.067463	0.145858	1.0	0.94028	0.005585	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111663	0.208582	0.063653	0.138129	0.5	0.411765	0.0	0.0	0.0	1.0
0.0	10351	0.075269	1.0	0.0	0.0	0.096774	0.0	0.0	0.0	0.0	0.0	0.01532	1.0	0.0	0.0	0.038096	0.000658	0.727273	0.153846	0.333333	0.000851	0.104184	0.147159	0.021318	0.096535	0.745235	1.0	1.0	0.446679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105327	0.152022	0.027689	0.096248	1.0	0.205882	0.0	1.0	1.0	0.108696
2.0	10351	0.064516	0.0	0.0	0.0	0.064516	0.0	0.0	0.0	0.0	0.0	0.392843	0.0	0.0	0.0	0.393536	0.00834	0.363636	0.615385	0.0	0.008532	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.676691	0.0	0.23913
0.0	10351	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.131883	0.0	1.0	1.0	0.132267	0.098844	0.0	0.022106	0.028904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097819	0.0	0.013605	0.022491	1.0	1.0	0.0	0.020249	0.125	0.543478
0.0	10351	0.408602	0.0	0.0	0.0	0.408602	0.0	0.0	0.0	0.0	0.0	0.435091	0.0	0.0	0.0	0.435147	1.0	0.272727	0.0	0.333333	1.0	0.0	0.517459	0.666493	0.575941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.521791	0.665034	0.577396	0.5	0.558824	0.0	0.143265	0.0	0.0
0.0	10351	0.021505	0.0	0.0	0.0	0.021505	0.0	0.0	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.022902	0.157892	1.0	0.0	0.666667	0.158166	0.029261	0.551272	0.712554	0.624413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030382	0.555555	0.711449	0.626055	1.0	0.735294	0.0	0.008129	0.0	0.0
0.0	10351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026805	0.818182	0.0	0.166667	0.026942	0.222325	0.618159	0.769267	0.605039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225107	0.624029	0.769142	0.607041	1.0	0.470588	0.0	0.006941	0.0	0.0
0.0	10351	0.150538	0.5	1.0	0.0	0.172043	0.0	0.0	0.0	0.0	0.0	0.095468	0.5	1.0	0.0	0.118254	0.031908	0.636364	0.692308	0.166667	0.032237	0.08392	0.00032	0.0	0.0	0.478538	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086366	0.007296	0.0	0.0	0.5	0.323529	0.0	0.012473	0.125	0.26087
0.0	10402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002166	0.0	0.0	0.0	0.0	0.001355	0.555556	0.210526	0.470588	0.00142	0.554169	0.373094	0.232424	0.396121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.529677	0.333813	0.238651	0.362419	1.0	0.637681	0.0	0.072095	0.019231	0.157895
0.0	10402	0.011178	0.0	0.0	0.0	0.011178	0.0	0.0	0.0	0.0	0.0	0.049766	0.0	0.0	0.0	0.048711	0.008809	0.111111	0.0	0.235294	0.008489	0.744427	0.175903	0.469923	0.08064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.721213	0.196141	0.480362	0.089023	0.75	0.101449	0.0	0.137531	0.653846	0.289474
0.0	10402	0.0	1.0	0.0	1.0	0.003439	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.215191	0.005428	0.001033	0.222222	0.157895	0.117647	0.000775	0.516504	0.389428	0.178205	0.31335	0.821059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.358651	0.030706	0.000633	0.065527	0.651129	0.643422	0.357852	0.437984	0.0	0.0	0.0	1.0	1.0	1.0
1.0	10402	0.023216	0.0	0.0	1.0	0.024936	0.0	0.0	0.0	0.0	0.0	0.027078	0.0	0.0	0.215191	0.023399	0.008874	1.0	0.0	0.117647	0.008747	0.70204	0.794603	0.594014	0.762849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.358651	0.030706	0.000633	0.065527	0.637735	0.826713	0.616879	0.78283	0.25	0.144928	0.0	0.06158	0.0	0.0
0.0	10402	0.301806	0.0	0.5	0.0	0.302666	0.0	0.0	0.0	0.0	0.0	0.161352	0.0	0.500538	0.0	0.153833	0.293698	0.0	0.947368	0.0	0.29389	0.471824	0.506133	0.682357	0.552546	0.0	0.0	0.0	0.0	0.254183	0.0	0.300587	0.0	0.0	0.0	0.0	0.0	0.45724	0.520112	0.695389	0.56413	0.0	0.014493	0.0	0.13534	0.0	0.026316
1.0	10402	0.300946	0.0	0.0	1.0	0.302666	0.0	0.0	0.0	0.0	0.0	0.076884	0.0	0.0	0.215191	0.062532	0.183924	0.222222	0.157895	0.176471	0.183758	0.569195	0.657264	0.854867	0.685752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343698	0.0	0.0	0.0	0.532331	0.669136	0.864454	0.695772	0.0	0.057971	0.0	0.008182	0.0	0.0
1.0	10402	0.017197	0.0	0.0	0.0	0.017197	0.0	0.0	0.0	0.0	0.0	0.021099	0.0	0.0	0.0	0.017475	0.014391	0.888889	0.526316	0.117647	0.014557	0.678907	0.643949	0.52944	0.741733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.619356	0.62963	0.529026	0.725755	0.0	0.086957	0.0	0.239079	0.826923	0.578947
0.0	10402	0.060189	0.0	0.0	0.0	0.060189	0.0	0.0	0.0	0.0	0.0	0.015446	0.0	0.0	0.0	0.012323	0.04027	0.777778	0.210526	0.058824	0.040186	0.545749	0.51778	0.540044	0.599596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.523799	0.521773	0.54717	0.6002	0.0	0.086957	0.0	0.037019	0.0	0.0
0.0	10402	0.011178	1.0	1.0	1.0	0.016337	0.0	0.0	0.0	0.0	0.0	0.028322	1.0	0.900504	1.0	0.042481	0.0	0.111111	0.315789	0.470588	0.0	1.0	0.939295	0.612299	0.738563	1.0	1.0	1.0	1.0	1.0	1.0	0.88674	1.0	1.0	1.0	1.0	1.0	1.0	0.999341	0.738127	0.779668	0.75	0.681159	0.0	0.034201	0.0	0.0
0.0	10402	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.294118	1.0	0.558079	0.382358	0.551274	0.451832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.539996	0.391433	0.557151	0.459726	0.75	0.275362	0.0	0.0	0.0	0.0
1.0	10402	0.062769	0.0	0.5	0.0	0.063629	0.0	0.0	0.0	0.0	0.0	0.124279	0.0	0.399966	0.0	0.118361	0.028783	0.222222	0.157895	0.294118	0.02863	0.955505	0.992941	0.996741	0.99218	0.0	0.0	0.0	0.0	0.631529	0.290713	0.0	0.129939	0.0	0.0	0.0	0.0	0.867402	0.992903	0.996671	0.992172	0.5	0.057971	0.0	0.00049	0.019231	0.0
1.0	10402	0.030095	0.0	0.0	0.0	0.030095	0.0	0.0	0.0	0.0	0.0	0.063206	0.0	0.0	0.0	0.058962	0.014488	0.444444	0.0	1.0	0.014686	0.894964	0.859361	0.770472	0.936763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.807839	0.841526	0.764807	0.918389	0.75	1.0	0.0	0.000747	0.0	0.0
0.0	10402	0.067928	0.0	1.0	0.0	0.069647	0.0	0.0	0.0	0.0	0.0	0.032713	0.0	1.0	0.0	0.027146	0.058565	0.111111	1.0	0.117647	0.05881	0.17722	0.332273	0.409128	0.522559	0.0	0.0	0.0	0.0	0.434336	0.153331	1.0	0.088619	0.0	0.0	0.0	0.0	0.16548	0.341028	0.418427	0.529099	0.5	0.15942	0.0	0.001344	0.019231	0.0
0.0	10402	0.063629	0.0	0.5	0.0	0.064488	0.0	0.0	0.0	0.0	0.0	0.123743	0.0	0.399966	0.0	0.117805	0.028847	0.222222	0.157895	0.294118	0.028695	0.952193	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.631529	0.290713	0.0	0.129939	0.0	0.0	0.0	0.0	0.864356	1.0	1.0	1.0	0.5	0.057971	0.0	0.075723	0.038462	0.0
0.0	10402	0.070507	0.0	0.0	0.0	0.070507	0.0	0.0	0.0	0.0	0.0	0.024585	0.0	0.0	0.0	0.019361	0.049756	0.333333	0.684211	0.0	0.049805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028986	0.0	0.025285	0.0	0.289474
1.0	10418	0.001021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034539	0.0	0.0	0.0	0.035108	0.000382	0.642857	0.0	0.333333	0.0	0.993635	0.919157	0.604107	0.847031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.981648	0.904846	0.600045	0.833218	0.666667	0.287879	0.0	0.014806	0.5	0.0
0.0	10418	0.107252	0.0	0.0	0.0	0.106339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.340344	0.071429	0.428571	0.166667	0.339709	0.404563	0.47599	0.444062	0.52539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.409115	0.475174	0.443758	0.524836	0.333333	0.0	0.0	0.228185	1.0	1.0
1.0	10418	0.0	1.0	1.0	0.0	0.003067	0.0	0.0	0.0	0.0	0.0	0.018921	1.0	1.0	0.0	0.017278	0.0	1.0	1.0	0.5	0.002168	0.826686	0.738632	0.495468	0.656384	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80347	0.715807	0.489934	0.638874	1.0	0.30303	0.0	0.02353	1.0	0.0
0.0	10418	0.006129	0.0	0.0	0.0	0.005112	0.0	0.0	0.0	0.0	0.0	0.041446	0.0	0.0	0.0	0.041991	0.007266	0.214286	0.428571	0.666667	0.007141	0.989908	0.853828	0.599299	0.824072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.977995	0.840681	0.594506	0.810255	0.666667	0.80303	0.0	0.687761	1.0	0.347826
0.0	10418	0.493361	0.0	0.0	0.0	0.492843	0.0	0.0	0.0	0.0	0.0	0.299122	0.0	0.0	0.0	0.298831	0.779095	0.0	0.428571	0.333333	0.778628	0.755872	0.80989	0.769009	0.816361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.758826	0.810324	0.769794	0.816818	0.666667	0.30303	0.0	0.0	0.0	0.086957
0.0	10418	0.078652	0.0	0.0	0.0	0.07771	0.0	0.0	0.0	0.0	0.0	0.007184	0.0	0.0	0.0	0.007496	0.41007	0.857143	0.0	0.0	0.409972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136364	0.0	0.222958	0.5	0.0
1.0	10418	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.357143	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.666667	1.0	0.0	0.272718	0.5	0.0
1.0	10418	0.308478	0.0	0.0	0.0	0.307771	0.0	0.0	0.0	0.0	0.0	0.034162	0.0	0.0	0.0	0.033561	0.684257	0.857143	0.0	0.5	0.684647	0.614584	0.729165	0.665951	0.734607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.620512	0.729216	0.666639	0.734784	0.333333	0.378788	0.0	1.0	1.0	0.0
0.0	10419	0.012767	0.0	0.0	0.0	0.012137	0.0	0.0	0.0	0.0	0.0	0.160876	0.0	0.0	0.0	0.16263	0.011998	0.043478	0.08	0.2	0.012038	0.086251	0.133282	0.061197	0.265832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.080038	0.134523	0.060857	0.264013	0.5	0.313953	0.0	0.042604	0.014599	0.031915
0.0	10419	0.172997	0.0	0.0	0.0	0.172469	0.0	0.0	0.0	0.0	0.0	0.185579	0.0	0.0	0.0	0.186839	0.209292	0.0	0.0	0.15	0.209228	0.498391	0.667894	0.79796	0.703457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.477932	0.678793	0.800124	0.710565	0.25	0.139535	0.0	0.0	0.0	0.0
0.0	10419	0.168209	0.0	0.0	0.0	0.167678	0.0	0.0	0.0	0.0	0.0	0.165479	0.0	0.0	0.0	0.166662	0.56037	0.065217	0.0	0.3	0.560419	0.186075	0.358001	0.382825	0.47145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17908	0.364653	0.38715	0.47543	0.75	0.662791	0.0	0.000195	0.00365	0.0
0.0	10419	0.553463	0.0	0.0	0.0	0.553178	0.0	0.0	0.0	0.0	0.0	0.299707	0.0	0.0	0.0	0.299713	0.692072	0.152174	0.0	0.15	0.692138	0.520795	0.707918	0.859395	0.72563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498685	0.719399	0.861999	0.733073	0.5	0.348837	0.0	0.001663	0.007299	0.0
0.0	10419	0.013086	0.0	0.0	0.0	0.012456	0.0	0.0	0.0	0.0	0.0	0.176068	0.0	0.0	0.0	0.177823	0.007135	0.130435	0.2	0.1	0.007275	0.965791	1.0	0.898068	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.906757	1.0	0.893488	1.0	0.25	0.104651	0.0	0.003444	0.014599	0.106383
0.0	10419	0.006064	0.0	0.0	0.0	0.00543	0.0	0.0	0.0	0.0	0.0	0.170461	0.0	0.0	0.0	0.172237	0.006298	0.043478	0.08	0.1	0.006298	0.491747	0.275933	0.349437	0.236066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.462629	0.268357	0.345028	0.232089	0.0	0.151163	0.0	0.001006	0.00365	0.106383
0.0	10419	0.039579	0.0	0.0	0.0	0.038965	0.0	0.0	0.0	0.0	0.0	0.176287	0.0	0.0	0.0	0.177964	0.033284	0.043478	0.08	0.25	0.033343	0.738656	0.767441	0.856136	0.760709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.702597	0.776696	0.853976	0.76625	0.25	0.209302	0.0	0.002914	0.00365	0.0
0.0	10419	0.096712	0.0	0.5	0.0	0.096455	0.0	0.0	0.0	0.0	0.0	0.143634	0.0	0.150629	0.0	0.144921	0.118607	0.043478	0.44	0.15	0.118804	0.214488	0.51586	0.631429	0.621815	0.0	0.0	0.0	0.0	0.090821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.206352	0.524592	0.633441	0.627637	0.5	0.348837	0.0	0.004208	0.007299	0.0
0.0	10419	0.001277	0.0	0.0	0.0	0.000639	0.0	0.0	0.0	0.0	0.0	0.162609	0.0	0.0	0.0	0.16439	0.001375	0.065217	0.08	0.15	0.001415	0.112437	0.125729	0.021255	0.120994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102027	0.103397	0.017742	0.103104	0.25	0.325581	0.0	0.060847	0.051095	0.037234
0.0	10419	0.061602	0.0	0.0	0.0	0.061003	0.0	0.0	0.0	0.0	0.0	0.197953	0.0	0.0	0.0	0.19955	0.107785	0.108696	0.08	0.25	0.107902	0.401477	0.487263	0.622764	0.605183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381586	0.494975	0.623644	0.610471	0.75	0.430233	0.0	0.000201	0.00365	0.0
0.0	10419	0.005426	0.333333	0.5	0.0	0.00543	0.0	0.0	0.0	0.0	0.0	0.16497	0.240914	0.327042	0.0	0.168143	0.00299	0.086957	0.2	0.25	0.003149	0.194577	0.246388	0.116858	0.268391	0.371265	0.412093	0.207203	0.262683	0.327042	0.241518	0.174502	0.214538	0.0	0.0	0.0	0.0	0.192837	0.247323	0.130569	0.264657	0.25	0.313953	0.0	0.000547	0.010949	0.047872
0.0	10419	0.179062	0.0	0.0	0.0	0.178537	0.0	0.0	0.0	0.0	0.0	0.387083	0.0	0.0	0.0	0.38859	0.144577	0.021739	0.0	0.2	0.144554	0.589296	0.428041	0.520808	0.531785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55754	0.436084	0.523349	0.5365	0.25	0.337209	0.0	0.000211	0.00365	0.0
0.0	10419	0.098308	0.0	0.0	0.0	0.097732	0.0	0.0	0.0	0.0	0.0	0.197029	0.0	0.0	0.0	0.198489	0.338721	0.065217	0.0	0.2	0.338734	0.26654	0.341161	0.39433	0.47261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.254786	0.347675	0.397668	0.476418	0.5	0.337209	0.0	0.000245	0.00365	0.0
0.0	10419	0.005745	0.0	0.0	0.0	0.00511	0.0	0.0	0.0	0.0	0.0	0.182689	0.0	0.0	0.0	0.184475	0.00855	0.021739	0.0	0.15	0.00851	0.961318	0.474673	0.694869	0.465955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.907568	0.475603	0.689365	0.465221	0.25	0.209302	0.0	0.000645	0.00365	0.0
0.0	10419	0.011491	0.0	0.0	0.0	0.010859	0.0	0.0	0.0	0.0	0.0	0.161037	0.0	0.0	0.0	0.16279	0.009547	0.326087	0.04	0.2	0.009826	0.165269	0.188372	0.098929	0.291973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152778	0.183946	0.095954	0.286099	0.25	0.267442	0.0	0.015024	0.014599	0.005319
0.0	10419	0.0	0.333333	0.5	1.0	0.000319	0.0	0.0	0.0	0.0	0.0	0.163262	0.116012	0.327042	0.609665	0.166353	0.0	1.0	0.04	0.15	0.000877	0.231963	0.268083	0.027002	0.077106	0.024242	0.0	0.0	0.0	0.582973	0.317013	0.175558	0.280344	0.609665	0.032318	0.00116	0.032321	0.241911	0.106582	0.07318	0.065494	0.0	0.151163	0.0	0.032748	0.062044	0.0
0.0	10419	0.000319	0.333333	0.5	1.0	0.000639	0.0	0.0	0.0	0.0	0.0	0.165488	0.351101	0.560594	1.0	0.171665	6e-05	0.065217	0.08	0.15	0.0001	0.558796	0.29436	0.316977	0.19948	0.637891	0.597871	0.56284	0.424131	0.835781	0.561062	0.613216	0.493017	1.0	1.0	1.0	1.0	0.594471	0.308338	0.361042	0.178686	0.0	0.162791	0.0	0.002867	0.00365	0.0
0.0	10419	0.008937	0.0	0.0	0.0	0.008304	0.0	0.0	0.0	0.0	0.0	0.160368	0.0	0.0	0.0	0.16212	0.007315	0.065217	0.32	0.15	0.007474	0.092931	0.131841	0.044202	0.265948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084417	0.125568	0.041807	0.259767	0.0	0.209302	0.0	1.0	1.0	0.031915
0.0	10419	0.001277	1.0	0.0	0.0	0.001597	0.0	0.0	0.0	0.0	0.0	0.167209	0.75241	0.0	0.0	0.171391	0.011879	0.217391	0.0	0.2	0.012038	0.519724	0.277575	0.5002	0.326246	0.606859	0.998836	0.943516	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.616258	0.359689	0.548966	0.364981	0.25	0.244186	0.0	6e-05	0.00365	0.0
0.0	10419	0.00383	0.0	0.0	0.0	0.003194	0.0	0.0	0.0	0.0	0.0	0.161988	0.0	0.0	0.0	0.163761	0.007255	0.065217	0.0	0.25	0.007294	0.105494	0.0572	0.01598	0.194329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097438	0.054616	0.014002	0.189619	0.25	0.209302	0.0	0.000503	0.00365	0.0
0.0	10419	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.042389	0.0	0.0	0.0	0.041161	1.0	0.0	0.0	0.35	1.0	0.275541	0.583727	0.710074	0.641489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.265053	0.594136	0.713721	0.648086	0.5	0.44186	0.0	0.004683	0.00365	0.0
0.0	10419	0.000638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163312	0.0	0.0	0.0	0.165095	0.000299	0.0	0.08	0.3	0.000339	0.286407	0.302175	0.163719	0.200548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262583	0.238532	0.158985	0.160552	0.5	0.453488	0.0	0.0	0.0	0.005319
0.0	10419	0.078838	0.333333	0.5	0.0	0.078889	0.0	0.0	0.0	0.0	0.0	0.192154	0.116012	0.171288	0.0	0.193576	0.053613	0.173913	0.32	0.25	0.053911	0.780118	0.889076	1.0	0.878876	0.111244	0.190194	0.012295	0.066354	0.12886	0.035247	0.005571	0.03293	0.0	0.0	0.0	0.0	0.741441	0.900995	1.0	0.887159	0.25	0.209302	0.0	0.011301	0.007299	0.005319
